horizon,n_train,n_test,n_train_events,n_test_events,auc_ipcw,c_index_ipcw,brier_ipcw,fold,model,landmark
1.3599185814460117,185,49,26,8,0.7365523431974825,0.7475356047314855,0.18529661216455237,2,jmstate,0.3708520382642746
1.3952423865596453,185,49,26,8,0.7365523431974825,0.7475356047314855,0.1368637489679787,2,jmstate,0.3708520382642746
1.4305661916732788,185,49,26,8,,,,2,jmstate,0.3708520382642746
0.6562853505214056,124,32,14,0,,,,2,jmstate,0.6295860111713409
0.6829846898714701,124,32,14,0,,,,2,jmstate,0.6295860111713409
0.7096840292215347,124,32,14,0,,,,2,jmstate,0.6295860111713409
0.7363833685715994,124,32,14,0,,,,2,jmstate,0.6295860111713409
0.7630827079216639,124,32,14,0,,,,2,jmstate,0.6295860111713409
0.7897820472717285,124,32,14,0,,,,2,jmstate,0.6295860111713409
0.8164813866217931,124,32,14,0,,,,2,jmstate,0.6295860111713409
0.8431807259718577,124,32,14,0,,,,2,jmstate,0.6295860111713409
0.8698800653219223,124,32,14,1,0.4545454545454546,0.4782608695652174,0.10715359057545373,2,jmstate,0.6295860111713409
0.8965794046719868,124,32,14,2,0.3978814961933135,0.4137167988950893,0.18247038700610824,2,jmstate,0.6295860111713409
